Penyakit,Gejala_1,Gejala_2,Gejala_3,Gejala_4,Gejala_5,Gejala_6,Gejala_7,Gejala_8,Gejala_9,Gejala_10,Gejala_11,Gejala_12,Gejala_13,Gejala_14,Gejala_15,Gejala_16,Gejala_17
Tifus, kedinginan, muntah, kelelahan, demam_tinggi,, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap,, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan,, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis C, kelelahan, kulit_kekuningan, mual, kehilangan_nafsu_makan,, riwayat_keluarga,,,,,,,,,,,
Hepatitis D, nyeri_sendi, muntah, kelelahan, kulit_kekuningan,, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,
Hepatitis E, nyeri_sendi, muntah, kelelahan, demam_tinggi,, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,kegagalan_hati_akut, koma,perdarahan_lambung,,,,
Hepatitis alkoholik, muntah, kulit_kekuningan, nyeri_perut, pembengkakan_perut,, riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis (TBC), kedinginan, muntah, kelelahan, penurunan_berat_badan,, demam_tinggi, sesak_napas, berkeringat, kehilangan_nafsu_makan,demam_ringan, menguningnya_mata,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak, nyeri_dada,darah_dalam_dahak,
Pilek, bersin_terus_menerus, kedinginan, kelelahan, batuk,, sakit_kepala,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak,iritasi_tenggorokan,kemerahan_mata, tekanan_sinus, hidung_meler, sumbatan_hidung, nyeri_dada, kehilangan_penciuman, nyeri_otot
Pneumonia, kedinginan, kelelahan, batuk, demam_tinggi,, berkeringat, rasa_tidak_enak_badan,dahak, nyeri_dada,denyut_jantung_cepat,dahak_berkarat,,,,,,
Wasir (ambeien) dimorfik, sembelit, nyeri_saat_buang_air_besar, nyeri_di_area_anus,tinja_berdarah, kadar_gula_tidak_teratur,,,,,,,,,,,,
Serangan jantung, muntah, sesak_napas, berkeringat, nyeri_dada, kadar_gula_tidak_teratur,,,,,,,,,,,,
Varises, kelelahan, kram, memar, obesitas, penglihatan_blur_dan_terdistorsi, pembuluh_darah_bengkak,vena_menonjol_di_betis,,,,,,,,,,
Hipotiroidisme, kelelahan, penambahan_berat_badan, tangan_dan_kaki_dingins, perubahan_suasana_hati, penglihatan_blur_dan_terdistorsi, pusing,wajah_dan_mata_bengkak, kelenjar_tiroid_membesar, kuku_rapuh, ekstremitas_bengkak,depresi, mudah_marah,menstruasi_tidak_normal,,,,
Hipertiroidisme, kelelahan, perubahan_suasana_hati, penurunan_berat_badan, gelisah, penglihatan_blur_dan_terdistorsi, diare,denyut_jantung_cepat, rasa_lapar_berlebihan, kelemahan_otot, mudah_marah,menstruasi_tidak_normal,,,,,,
Hipoglikemia, muntah, kelelahan, kecemasan, berkeringat, penglihatan_blur_dan_terdistorsi, mual, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,bibir_kering_dan_terasa_kesemutan,bicara_tergagap, mudah_marah,jantung_berdebar,,,,,
Osteoartritis, nyeri_sendi, sakit_leher, nyeri_lutut,nyeri_sendi_panggul, penglihatan_blur_dan_terdistorsi, berjalan_sakit,,,,,,,,,,,
Artritis, kelemahan_otot, leher_kaku, pembengkakan_sendi, kekakuan_gerakan, kadar_gula_tidak_teratur,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, kadar_gula_tidak_teratur,ketidakstabilan,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka, kadar_gula_tidak_teratur,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil,,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak,, kuku_meradang,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung,,,,,,,,,,,,,
Infeksi jamur,gatal, ruam_kulit, erupsi_kulit_nodul,bercak_diskromik,,,,,,,,,,,,,
Alergi, bersin_terus_menerus, menggigil, kedinginan, mata_berair,,,,,,,,,,,,,
GERD, sakit_perut, asam_lambung, bisul_di_lidah, muntah,, nyeri_dada,,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual,, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut,,gatal_dalam,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, riwayat_keluarga, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare, dahak_berlendir,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, dahak_berlendir, dahak_berlendir,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan, dahak_berlendir,,,,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, dahak_berlendir, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, dahak_berlendir,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium, riwayat_keluarga,,,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, riwayat_keluarga, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, dahak_berlendir, mual, diare, nyeri_otot,,,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, dahak_berlendir, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, kurang_konsentrasi, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi,, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap,, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan,, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis C, kelelahan, kulit_kekuningan, mual, kehilangan_nafsu_makan,, riwayat_keluarga,,,,,,,,,,,
Hepatitis D, nyeri_sendi, muntah, kelelahan, kulit_kekuningan,, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,
Hepatitis E, nyeri_sendi, muntah, kelelahan, demam_tinggi, kurang_konsentrasi, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,kegagalan_hati_akut, koma,perdarahan_lambung,,,,
Hepatitis alkoholik, muntah, kulit_kekuningan, nyeri_perut, pembengkakan_perut,, riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis (TBC), kedinginan, muntah, kelelahan, penurunan_berat_badan,, demam_tinggi, sesak_napas, berkeringat, kehilangan_nafsu_makan,demam_ringan, menguningnya_mata,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak, nyeri_dada,darah_dalam_dahak,
Pilek, bersin_terus_menerus, kedinginan, kelelahan, batuk,, sakit_kepala,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak,iritasi_tenggorokan,kemerahan_mata, tekanan_sinus, hidung_meler, sumbatan_hidung, nyeri_dada, kehilangan_penciuman, nyeri_otot
Pneumonia, kedinginan, kelelahan, batuk, demam_tinggi, rasa_lapar_berlebihan, berkeringat, rasa_tidak_enak_badan,dahak, nyeri_dada,denyut_jantung_cepat,dahak_berkarat,,,,,,
Wasir (ambeien) dimorfik, sembelit, nyeri_saat_buang_air_besar, nyeri_di_area_anus,tinja_berdarah, leher_kaku,,,,,,,,,,,,
Serangan jantung, muntah, sesak_napas, berkeringat, nyeri_dada, leher_kaku,,,,,,,,,,,,
Varises, kelelahan, kram, memar, obesitas, leher_kaku, pembuluh_darah_bengkak,vena_menonjol_di_betis,,,,,,,,,,
Hipotiroidisme, kelelahan, penambahan_berat_badan, tangan_dan_kaki_dingins, perubahan_suasana_hati, leher_kaku, pusing,wajah_dan_mata_bengkak, kelenjar_tiroid_membesar, kuku_rapuh, ekstremitas_bengkak,depresi, mudah_marah,menstruasi_tidak_normal,,,,
Hipertiroidisme, kelelahan, perubahan_suasana_hati, penurunan_berat_badan, gelisah, leher_kaku, diare,denyut_jantung_cepat, rasa_lapar_berlebihan, kelemahan_otot, mudah_marah,menstruasi_tidak_normal,,,,,,
Hipoglikemia, muntah, kelelahan, kecemasan, berkeringat, rasa_lapar_berlebihan, mual, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,bibir_kering_dan_terasa_kesemutan,bicara_tergagap, mudah_marah,jantung_berdebar,,,,,
Osteoartritis, nyeri_sendi, sakit_leher, nyeri_lutut,nyeri_sendi_panggul, rasa_lapar_berlebihan, berjalan_sakit,,,,,,,,,,,
Artritis, kelemahan_otot, leher_kaku, pembengkakan_sendi, kekakuan_gerakan, rasa_lapar_berlebihan,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, rasa_lapar_berlebihan,ketidakstabilan,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka, kehilangan_keseimbangan,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil, kehilangan_keseimbangan,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak,, kuku_meradang,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung,,,,,,,,,,,,,
Infeksi jamur,gatal, ruam_kulit, erupsi_kulit_nodul,bercak_diskromik,,,,,,,,,,,,,
Alergi, bersin_terus_menerus, menggigil, kedinginan, mata_berair,,,,,,,,,,,,,
GERD, sakit_perut, asam_lambung, bisul_di_lidah, muntah,, nyeri_dada,,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, kehilangan_keseimbangan, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil,,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut,,gatal_dalam,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah,,,,,,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu,, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare,,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas,, dahak_berlendir,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan,,,,,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi,, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing,,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium,,,,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan,, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat,, mual, diare, nyeri_otot,,,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, demam_tinggi, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, demam_tinggi, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, kulit_kekuningan, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, kulit_kekuningan, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, kulit_kekuningan, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis C, kelelahan, kulit_kekuningan, mual, kehilangan_nafsu_makan, kulit_kekuningan, riwayat_keluarga,,,,,,,,,,,
Hepatitis D, nyeri_sendi, muntah, kelelahan, kulit_kekuningan, kulit_kekuningan, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,
Hepatitis E, nyeri_sendi, muntah, kelelahan, demam_tinggi, demam_tinggi, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,kegagalan_hati_akut, koma,perdarahan_lambung,,,,
Hepatitis alkoholik, muntah, kulit_kekuningan, nyeri_perut, pembengkakan_perut, demam_tinggi, riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis (TBC), kedinginan, muntah, kelelahan, penurunan_berat_badan, demam_tinggi, demam_tinggi, sesak_napas, berkeringat, kehilangan_nafsu_makan,demam_ringan, menguningnya_mata,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak, nyeri_dada,darah_dalam_dahak,
Pilek, bersin_terus_menerus, kedinginan, kelelahan, batuk, sakit_kepala, sakit_kepala,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak,iritasi_tenggorokan,kemerahan_mata, tekanan_sinus, hidung_meler, sumbatan_hidung, nyeri_dada, kehilangan_penciuman, nyeri_otot
Pneumonia, kedinginan, kelelahan, batuk, demam_tinggi, sakit_kepala, berkeringat, rasa_tidak_enak_badan,dahak, nyeri_dada,denyut_jantung_cepat,dahak_berkarat,,,,,,
Wasir (ambeien) dimorfik, sembelit, nyeri_saat_buang_air_besar, nyeri_di_area_anus,tinja_berdarah, sakit_kepala,,,,,,,,,,,,
Serangan jantung, muntah, sesak_napas, berkeringat, nyeri_dada, mual,,,,,,,,,,,,
Varises, kelelahan, kram, memar, obesitas, mual, pembuluh_darah_bengkak,vena_menonjol_di_betis,,,,,,,,,,
Hipotiroidisme, kelelahan, penambahan_berat_badan, tangan_dan_kaki_dingins, perubahan_suasana_hati, mual, pusing,wajah_dan_mata_bengkak, kelenjar_tiroid_membesar, kuku_rapuh, ekstremitas_bengkak,depresi, mudah_marah,menstruasi_tidak_normal,,,,
Hipertiroidisme, kelelahan, perubahan_suasana_hati, penurunan_berat_badan, gelisah, mual, diare,denyut_jantung_cepat, rasa_lapar_berlebihan, kelemahan_otot, mudah_marah,menstruasi_tidak_normal,,,,,,
Hipoglikemia, muntah, kelelahan, kecemasan, berkeringat, mual, mual, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,bibir_kering_dan_terasa_kesemutan,bicara_tergagap, mudah_marah,jantung_berdebar,,,,,
Osteoartritis, nyeri_sendi, sakit_leher, nyeri_lutut,nyeri_sendi_panggul, sakit_kepala, berjalan_sakit,,,,,,,,,,,
Artritis, kelemahan_otot, leher_kaku, pembengkakan_sendi, kekakuan_gerakan, sakit_kepala,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, demam_tinggi,ketidakstabilan,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka, sakit_kepala,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil, sakit_kepala,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, sakit_kepala, kuku_meradang,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, sakit_kepala,,,,,,,,,,,,
Infeksi jamur,gatal, ruam_kulit, erupsi_kulit_nodul,bercak_diskromik, sakit_kepala,,,,,,,,,,,,
Alergi, bersin_terus_menerus, menggigil, kedinginan, mata_berair, demam_tinggi,,,,,,,,,,,,
GERD, sakit_perut, asam_lambung, bisul_di_lidah, muntah, demam_tinggi, nyeri_dada,,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, demam_tinggi, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil, demam_tinggi,,,,,,,,,,,,
Penyakit tukak lambung, muntah, gangguan_pencernaan, kehilangan_nafsu_makan, nyeri_perut, kelelahan,gatal_dalam,,,,,,,,,,,
AIDS, otot_menyusut, bercak_di_tenggorokan, demam_tinggi, hubungan_di_luar_nikah, kelelahan,,,,,,,,,,,,
Diabetes , kelelahan, penurunan_berat_badan, gelisah, lesu, kelelahan, penglihatan_blur_dan_terdistorsi, obesitas, rasa_lapar_berlebihan,peningkatan_nafsu_makan, poliuria,,,,,,,
Gastroenteritis, muntah, mata_cekung, dehidrasi, diare, kelelahan,,,,,,,,,,,,
Asma bronkial, kelelahan, batuk, demam_tinggi, sesak_napas, demam_tinggi, dahak_berlendir,,,,,,,,,,,
Hipertensi , sakit_kepala, nyeri_dada, pusing, kehilangan_keseimbangan, demam_tinggi,,,,,,,,,,,,
Migrain, asam_lambung, gangguan_pencernaan, sakit_kepala, penglihatan_blur_dan_terdistorsi, demam_tinggi, leher_kaku,depresi, mudah_marah, gangguan_visual,,,,,,,,
Spondilosis servikal, sakit_punggung, kelemahan_di_tungkai, sakit_leher, pusing, demam_tinggi,,,,,,,,,,,,
Kelumpuhan (perdarahan otak), muntah, sakit_kepala, kelemahan_satu_sisi_tubuh, perubahan_sensorium, demam_tinggi,,,,,,,,,,,,
Jaundice (penyakit kuning),gatal, muntah, kelelahan, penurunan_berat_badan, kelelahan, kulit_kekuningan, urine_gelap, nyeri_perut,,,,,,,,,
Malaria, kedinginan, muntah, demam_tinggi, berkeringat, mual, mual, diare, nyeri_otot,,,,,,,,,
Cacar air,gatal, ruam_kulit, kelelahan, lesu, sakit_kepala, sakit_kepala, kehilangan_nafsu_makan,demam_ringan,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,bintik_merah_di_seluruh_tubuh,,,,,,
Demam berdarah, ruam_kulit, kedinginan, nyeri_sendi, muntah, sakit_kepala, demam_tinggi, sakit_kepala, mual, kehilangan_nafsu_makan, pain_behind_the_eyes, sakit_punggung, rasa_tidak_enak_badan, nyeri_otot,bintik_merah_di_seluruh_tubuh,,,
Tifus, kedinginan, muntah, kelelahan, demam_tinggi, sakit_kepala, mual, sembelit, nyeri_perut, diare,tampak_toksik_(tifus),nyeri_perut,,,,,,
hepatitis A, nyeri_sendi, muntah, kulit_kekuningan, urine_gelap, sakit_kepala, kehilangan_nafsu_makan, nyeri_perut, diare,demam_ringan, menguningnya_mata, nyeri_otot,,,,,,
Hepatitis B,gatal, kelelahan, lesu, kulit_kekuningan, sakit_kepala, kehilangan_nafsu_makan, nyeri_perut, urine_kuning, menguningnya_mata, rasa_tidak_enak_badan, menerima_transfusi_darah,menerima_suntikan_tidak_steril,,,,,
Hepatitis C, kelelahan, kulit_kekuningan, mual, kehilangan_nafsu_makan, sakit_kepala, riwayat_keluarga,,,,,,,,,,,
Hepatitis D, nyeri_sendi, muntah, kelelahan, kulit_kekuningan, sakit_kepala, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,,,,,,,,
Hepatitis E, nyeri_sendi, muntah, kelelahan, demam_tinggi, sakit_kepala, urine_gelap, mual, kehilangan_nafsu_makan, nyeri_perut, menguningnya_mata,kegagalan_hati_akut, koma,perdarahan_lambung,,,,
Hepatitis alkoholik, muntah, kulit_kekuningan, nyeri_perut, pembengkakan_perut, mual, riwayat_konsumsi_alkohol,kelebihan_cairan,,,,,,,,,,
Tuberkulosis (TBC), kedinginan, muntah, kelelahan, penurunan_berat_badan, mual, demam_tinggi, sesak_napas, berkeringat, kehilangan_nafsu_makan,demam_ringan, menguningnya_mata,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak, nyeri_dada,darah_dalam_dahak,
Pilek, bersin_terus_menerus, kedinginan, kelelahan, batuk, mual, sakit_kepala,kelenjar_getah_bening_bengkak, rasa_tidak_enak_badan,dahak,iritasi_tenggorokan,kemerahan_mata, tekanan_sinus, hidung_meler, sumbatan_hidung, nyeri_dada, kehilangan_penciuman, nyeri_otot
Pneumonia, kedinginan, kelelahan, batuk, demam_tinggi, kehilangan_nafsu_makan, berkeringat, rasa_tidak_enak_badan,dahak, nyeri_dada,denyut_jantung_cepat,dahak_berkarat,,,,,,
Wasir (ambeien) dimorfik, sembelit, nyeri_saat_buang_air_besar, nyeri_di_area_anus,tinja_berdarah, kehilangan_nafsu_makan,,,,,,,,,,,,
Serangan jantung, muntah, sesak_napas, berkeringat, nyeri_dada, kehilangan_nafsu_makan,,,,,,,,,,,,
Varises, kelelahan, kram, memar, obesitas, kehilangan_nafsu_makan, pembuluh_darah_bengkak,vena_menonjol_di_betis,,,,,,,,,,
Hipotiroidisme, kelelahan, penambahan_berat_badan, tangan_dan_kaki_dingins, perubahan_suasana_hati, kehilangan_nafsu_makan, pusing,wajah_dan_mata_bengkak, kelenjar_tiroid_membesar, kuku_rapuh, ekstremitas_bengkak,depresi, mudah_marah,menstruasi_tidak_normal,,,,
Hipertiroidisme, kelelahan, perubahan_suasana_hati, penurunan_berat_badan, gelisah, mual, diare,denyut_jantung_cepat, rasa_lapar_berlebihan, kelemahan_otot, mudah_marah,menstruasi_tidak_normal,,,,,,
Hipoglikemia, muntah, kelelahan, kecemasan, berkeringat, mual, mual, penglihatan_blur_dan_terdistorsi, rasa_lapar_berlebihan,bibir_kering_dan_terasa_kesemutan,bicara_tergagap, mudah_marah,jantung_berdebar,,,,,
Osteoartritis, nyeri_sendi, sakit_leher, nyeri_lutut,nyeri_sendi_panggul, mual, berjalan_sakit,,,,,,,,,,,
Artritis, kelemahan_otot, leher_kaku, pembengkakan_sendi, kekakuan_gerakan, urine_gelap,,,,,,,,,,,,
Vertigo posisional paroksismal, muntah, sakit_kepala, mual, gerakan_putar, urine_gelap,ketidakstabilan,,,,,,,,,,,
Jerawat, ruam_kulit, jerawat_bernanah, komedo, bekas_luka, kehilangan_nafsu_makan,,,,,,,,,,,,
Infeksi saluran kemih, nyeri_saat_buang_air_kecil, ketidaknyamanan_di_kandung_kemih,bau_air_kencing_yang_tidak_sedap, rasa_terus_menerus_ingin_buang_air_kecil, kehilangan_nafsu_makan,,,,,,,,,,,,
Psoriasis, ruam_kulit, nyeri_sendi, kulit_mengelupas, debu_serupa_perak, kehilangan_nafsu_makan, kuku_meradang,,,,,,,,,,,
Impetigo, ruam_kulit, demam_tinggi, lepuh, luka_merah_di_sekitar_hidung, kehilangan_nafsu_makan,,,,,,,,,,,,
Infeksi jamur,gatal, ruam_kulit, erupsi_kulit_nodul,bercak_diskromik, kehilangan_nafsu_makan,,,,,,,,,,,,
Alergi, bersin_terus_menerus, menggigil, kedinginan, mata_berair, urine_gelap,,,,,,,,,,,,
GERD, sakit_perut, asam_lambung, bisul_di_lidah, muntah, urine_gelap, nyeri_dada,,,,,,,,,,,
Kolestasis kronis,gatal, muntah, kulit_kekuningan, mual, urine_gelap, nyeri_perut, menguningnya_mata,,,,,,,,,,
Reaksi obat,gatal, ruam_kulit, sakit_perut, nyeri_saat_buang_air_kecil, riwayat_keluarga,,,,,,,,,,,,
